chefName
Jos Lus Trigueiro
Not Applicable
Vini Lisboa
Not Applicable
Horcio Albino
Not Applicable
Manuela Brando
Not Applicable
Robson Oliveira
David Vieira
Hyeongsoon Choi
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Edson Coutinho
Not Applicable
Not Applicable
Pedro Ingls Marques
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Jamie Oliver
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Natanael Silva
Not Applicable
Not Applicable
Not Applicable
Alexandre Gulaze
Not Applicable
Not Applicable
Not Applicable
Giuseppe Paban
Not Applicable
Not Applicable
Not Applicable
AXEL A
Not Applicable
Not Applicable
Alessandro Olivotto com Consultadoria de Augusto Gemelli
Not Applicable
Not Applicable
Manuel Barreto
Diogo Carvalho
Not Applicable
Not Applicable
Jos Maria Gomes
Nuno Barros
Antnio Joaquim
Not Applicable
Carlos Afonso
Jamie Oliver
Not Applicable
Not Applicable
Carolina Antony
Fagner Buzinhani
Ljubomir Stanisic
Nicola
Fernando Sousa
Not Applicable
Not Applicable
Not Applicable
Manel Aguiar
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Andr Cruz
Not Applicable
Not Applicable
Eneko Atxa
Not Applicable
Not Applicable
Ricardo Estevas
Carla Nunes
Not Applicable
Not Applicable
Mauro de Sousa
Lus Minuzzi
Not Applicable
Not Applicable
Not Applicable
Marco Chamberlain Homem de S
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Joo Almeida
Not Applicable
Hlder Rodrigues
Simo Leal
Not Applicable
Andrei Jomir
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Jorge Fernandes
Not Applicable
Artur Roldo
Not Applicable
Joo Correia
Not Applicable
Not Applicable
Bruno Antunes
Ljubomir Stanisic
Not Applicable
Not Applicable
Ricardo
Guilhermina Rosrio
Not Applicable
Not Applicable
Joo Ricardo Alves Sommelier Alejandro Chavarro
Not Applicable
Not Applicable
Rui Rebelo
Not Applicable
Not Applicable
Rui Castilho
Not Applicable
Vtor Cruz Ribeiro
Ana Borba
Not Applicable
Lus Gaspar
Not Applicable
Not Applicable
KIko Martins
Diogo Carvalho
Not Applicable
Daniel Paula
Not Applicable
Not Applicable
Alexandre Silva
Filipe Lopes
Ins Lopes
Rui Rebelo
Sebastian Ignacio
Marta Figueiredo
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Bruno Matos
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Henrique S Pessoa
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Susana Felicidade
Claudio Silame
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Serafim Cardoso
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Inga Martin
Not Applicable
Sandro Farinho
Alfonso Cantarelli
Susana Borges
Vitor Sobral
Not Applicable
Not Applicable
Alberto Coelho
Not Applicable
Mrio Vasconcelos
Not Applicable
Seban
Henrique S Pessoa
Not Applicable
Not Applicable
Jessica Brito
Gonalo Paulos
Not Applicable
Not Applicable
Manel guas
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Jos Maria Gomes
SANGUEDO
Not Applicable
Not Applicable
Diogo Medalha
Not Applicable
Rui Vicente
Galyna Vatamanyuk
Bruno Marques
Not Applicable
Bruno Marques
Not Applicable
Not Applicable
Luis Pronto
Not Applicable
Not Applicable
Xana e Ral
Not Applicable
Lus Correia
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Dores Alves
Not Applicable
Not Applicable
Not Applicable
Simo Ramos
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Mendes
Joo Paulo e Patrcia Romeiro
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Manuel Dias
Yana Malayko
Not Applicable
Iqbal Hossain Mohon
Carlos Guerreiro
Romilson Santos
Carlos Guerreiro
Not Applicable
Not Applicable
Inajara Luijben
Not Applicable
Teresa
Ricardo Cabrita
Not Applicable
Not Applicable
Simoes
Not Applicable
Not Applicable
Lino Mendes
Lus Santos
Susan Hooper
Mrcio Silva
rajveer singh
Not Applicable
Jos Guerreiro Dias Martins
Not Applicable
Olivier Costa
Not Applicable
Not Applicable
Not Applicable
Vtor Ferreira
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Julio Ferradas
Not Applicable
Ermelinda Silva
Paulo Pessoa
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Tiago
Not Applicable
Celso Padeiro
Not Applicable
Miraela
Rui Santos
Andr Ramos
Carlos Guerreiro
Not Applicable
Luis Mouro
Not Applicable
Julio Ferradas
Vitor Gomes
Carlos Guerreiro
Dhiego Silva
Lus Mouro
Not Applicable
Not Applicable
Not Applicable
Ciro Piedimonti
Not Applicable
Not Applicable
Not Applicable
Tati Justino
Daniel Holdsworth Delgado
Luis Mourao
Not Applicable
Not Applicable
Joberto Araujo
Joo Miguel Lombardo
Fernando Machado
Not Applicable
Joo Narigueta
Carlos Vinagre e Lus Gomes
Not Applicable
Ftima Salvador
Bruno Gonalves
Not Applicable
Jos Freitas
Antonio Nobre
Filipe Rebocho
Bruno Caseiro
Not Applicable
Not Applicable
Antonio Nobre
Esteves Pereira e Dona Maria Gomes
Tnia Oliveira
Francisco Almeida
Not Applicable
Not Applicable
Ana Sousa e Brbara Tom
Jos Bald
Not Applicable
Jos Ramos
Not Applicable
Andr Campos
Jos Rebocho
Pedro Jorge
Lus Lopes
Not Applicable
Not Applicable
Xavier Oliveira
Not Applicable
Krystopher Sanchez
Ricardo Dias Ferreira e Lorina Gaspar
Joo Amorim
Not Applicable
Not Applicable
Not Applicable
Marlene Neto
Evandro Gonalves
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Carlos Correia
Not Applicable
Not Applicable
Not Applicable
Diogo Silva
Upahar Ghimire Hemanta Lama
Not Applicable
Not Applicable
Bruno Cardoso
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Sara Verde
Not Applicable
Not Applicable
Philip Brunner
Not Applicable
Tiago Amorim
Tiago Bonito e Hugo Portela
Not Applicable
Tony Salgado
Not Applicable
Not Applicable
Not Applicable
Joana Silva
Not Applicable
Anthoney Pires
Jorge Moreira
Not Applicable
Not Applicable
Francisco Neto
Not Applicable
Andr Almeida
Not Applicable
Rui Mota
Diogo Meireles
Manuel Silva
Not Applicable
Not Applicable
Andrea Cardoso
Not Applicable
Not Applicable
Not Applicable
PIZZA BX
Not Applicable
Olivier da Costa e Alexandre Hatano
Ricardo Dias Ferreira
Olivier da Costa
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Olivier da Costa
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Luisa Gouveia
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Hugo Dias
Not Applicable
Henrique Sampaio Ferreira
Not Applicable
Not Applicable
Not Applicable
Rafael Gomes
Pedro Alves dos Santos
Luiz Henrique
Not Applicable
Marcio Lopes
Rodrigo Cardoso
Jos Alves
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Hugo Hering
Not Applicable
Not Applicable
Carlos Contardi
Not Applicable
Mateus Oliveira
Liliana Almeida
Not Applicable
Not Applicable
Diogo Pimentel
Not Applicable
Julien Montbabut
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Camilo Jana
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Patrcia Martins
Not Applicable
Not Applicable
Camilo Jaa
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Joao Veloso
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Guilherme Oliveira
Not Applicable
Not Applicable
Ricardo Gonalves
Not Applicable
Not Applicable
Vanessa Moura
Not Applicable
Suzette
Rafael Gomes
Not Applicable
Not Applicable
Joo Dias
Kelving Cordero
Not Applicable
Manuel Ferreira
Hugo Mido Dias
Not Applicable
Not Applicable
Elisabete Pinto bekas
Not Applicable
Guilherme Spalk
Anthoney Pires
Susana Sousa
Not Applicable
Camilo Jana
Antnio Torres
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Ana Leo
Not Applicable
Hugo Dias
Not Applicable
Not Applicable
Not Applicable
Nuno Brs
Not Applicable
Not Applicable
Joo Cura
Rui Paula
Luisa Pinto
Camilo Jana
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Hugo Sousa
Andrea Cardoso
Not Applicable
Not Applicable
Miguel Neto
Pedro Canha
Not Applicable
Not Applicable
Silvino Gonalves
Not Applicable
Not Applicable
Srgio Gonalves
Not Applicable
Not Applicable
Anacleto Pereira
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Vtor mancio
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Marco Gomes
Rui Santos
David Neto
Cristina Veiga
Not Applicable
Simo Ramos
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Joo Paulo e Patrcia Romeiro
Not Applicable
Not Applicable
Not Applicable
Hugo Bernardo
Luciano Soares
Not Applicable
Emanuel Rodriguez
Gina Corda
Not Applicable
Not Applicable
Alice Pla
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Christian
Not Applicable
Not Applicable
Mnica Gomes
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Dores Alves
Not Applicable
Simo Ramos
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Joo Paulo e Patrcia Romeiro
Not Applicable
Not Applicable
Not Applicable
Mendes
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Antnio Fonseca
Hugo Alves
Not Applicable
Not Applicable
Vtor Matos Liliana Moura
Not Applicable
Pedro Fernandes
Not Applicable
Lurdes Carvalho
Not Applicable
Ftima Rebocho
Not Applicable
Not Applicable
Not Applicable
Andr Mendes
Jailson Viraz
Not Applicable
Not Applicable
Ana Costa
Jos Alexandre
Not Applicable
Jaime
Bruno Silvrio e Pizzaiolo Miguel Castro
Claudia Martins
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Luisa
Joo Narigueta
Not Applicable
Not Applicable
Luz Baleizo
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Andreia Nunes
Margarida Graa
Not Applicable
Not Applicable
Not Applicable
Not Applicable
Filipe Serro
Daniela Lorent
Not Applicable
Andreia Nunes
Not Applicable
Not Applicable
Not Applicable
Gatto Ginno
Not Applicable
Miguel Frias
Not Applicable
